Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
7337,13.0,11.76247048072312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.036261079774375,6.0,22.38221360092513,5.0,64.03688524590164,0.0,0.0
7338,30.0,19.403786325504985,0.0,0.0,0.0,0.0,3.0,9.724473257698541,7.0,12.628540501533466,11.0,30.979806798659418,9.0,80.93525179856115,0.0,0.0
7339,27.0,12.770969221964176,2.0,19.69861124790702,0.0,0.0,3.0,6.988608568034104,5.0,6.402212604676176,10.0,21.255340404276573,7.0,54.419653269066316,0.0,0.0
7340,30.0,31.63522476827198,1.0,26.652452025586353,1.0,13.62954886193267,2.0,10.992634934593822,3.0,9.014693951140359,12.0,49.293460400920154,11.0,138.801261829653,0.0,0.0
8111,95.0,14.939197466312109,2.0,6.605674274201539,1.0,1.908360527470849,10.0,5.3655264922870565,18.0,8.169118915141008,25.0,23.117752584564737,39.0,101.63131286808776,0.0,0.0
8115,37.0,9.419384074112733,8.0,37.87699446048956,1.0,2.644872913856489,1.0,1.091452832865827,9.0,6.481114751737299,7.0,8.914244963451596,11.0,44.23889000603258,0.0,0.0
8116,97.0,18.130027811836477,1.0,3.855347366797748,2.0,4.092574024432666,8.0,6.29217725063315,13.0,6.854732401792776,34.0,31.498689098674276,39.0,109.90869124112275,0.0,0.0
8117,20.0,7.747583722326599,2.0,15.834059061040298,0.0,0.0,1.0,1.7077377597896062,4.0,4.450774434751647,6.0,10.83501878069922,7.0,38.84357138893513,0.0,0.0
8118,68.0,12.467387697255157,2.0,7.037050068611238,1.0,1.9328526972959392,6.0,4.703853239778919,19.0,9.759655638255795,18.0,16.585581601061477,22.0,63.76257137060546,,
8119,90.0,21.06504887091338,2.0,9.5047999239616,3.0,7.602828252109785,5.0,5.162516003799611,25.0,16.522152902611822,23.0,25.721027499133314,32.0,109.73184280913517,0.0,0.0
8121,40.0,31.59757330637007,0.0,0.0,1.0,8.405480373203329,4.0,11.81753722524226,12.0,28.371477208246638,15.0,63.04640215198386,8.0,98.23182711198429,0.0,0.0
8125,47.0,13.64470353252665,2.0,11.289230074508918,0.0,0.0,5.0,6.255317019466546,10.0,8.040136360712678,18.0,25.83348881266415,12.0,59.08128600265866,0.0,0.0
8126,3.0,2.662997647685411,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.044645109216566,0.0,0.0,1.0,14.273479874393377,0.0,0.0
8127,22.0,11.181077550937431,1.0,9.836710603974032,1.0,5.326515393629488,4.0,8.551942359908494,5.0,7.258895776774437,6.0,14.831294030404154,5.0,42.69125683060109,0.0,0.0
